"","symbol","logFC","P.Value","adj.P.Val","description","MEcolor","gene.signif.corr","gene.signif.corr.pval"
"61","Cadps2",-0.416677927889959,0.1106,0.99665465648855,"Ca2+-dependent activator protein for secretion 2","yellow",0.416107792258222,0.0763923340049988
"62","Cpeb4",-0.2121192343073,0.1128,0.99665465648855,"cytoplasmic polyadenylation element binding protein 4","yellow",0.373823180536434,0.114882137170476
"63","Setd1a",-0.655533427050274,0.1136,0.99665465648855,"SET domain containing 1A","yellow",0.381077779910184,0.107455563569875
"64","Plekhb1",0.187723700017965,0.1152,0.99665465648855,"pleckstrin homology domain containing, family B (evectins) member 1","yellow",-0.381613006415546,0.106921677928188
"65","Vps13a",-0.264728793585737,0.119,0.99665465648855,"vacuolar protein sorting 13A","yellow",0.413597132746245,0.0783665600151211
"66","Gad1",-0.36196376059762,0.1244,0.99665465648855,"glutamate decarboxylase 1","yellow",0.375034773420134,0.113617020182368
"67","Slain1",0.255520205841164,0.1256,0.99665465648855,"SLAIN motif family, member 1","yellow",-0.370148827645222,0.118780295944815
"68","Gng11",0.185065159686859,0.1336,0.99665465648855,"guanine nucleotide binding protein (G protein), gamma 11","yellow",-0.363503428036024,0.126067965701802
"69","Thsd7a",-0.324327309353195,0.1384,0.99665465648855,"thrombospondin, type I, domain containing 7A","yellow",0.355617486138893,0.135119622694922
"70","Clu",0.0952308936763728,0.1444,0.99665465648855,"clusterin","yellow",-0.357153087937805,0.133322289789734
"71","Luc7l",-0.236225184588426,0.155,0.99665465648855,"Luc7-like","yellow",0.330104372063324,0.167505362802927
"72","Tmem98",0.223498664689206,0.1556,0.99665465648855,"transmembrane protein 98","yellow",-0.374353146363331,0.114327527171407
"73","Nrxn3",-0.33838707843635,0.157,0.99665465648855,"neurexin III","yellow",0.339922077803748,0.154472200556576
"74","Cd9",0.182894092599595,0.158,0.99665465648855,"CD9 antigen","yellow",-0.342735460005841,0.150870218968402
"75","Thoc5",-0.220057393730137,0.1596,0.99665465648855,"THO complex 5","yellow",0.334955541796602,0.160974837708575
"76","Lrrn3",-0.188435456965427,0.1614,0.99665465648855,"leucine rich repeat protein 3, neuronal","yellow",0.343057669512,0.150461436621188
"77","Synrg",-0.243966766440179,0.165,0.99665465648855,"synergin, gamma","yellow",0.344329679730316,0.148855146656418
"78","Prrc1",-0.343919101254997,0.1692,0.99665465648855,"proline-rich coiled-coil 1","yellow",0.309474532487254,0.19728705125206
"79","Atp1b3",0.121113957842216,0.171,0.99665465648855,"ATPase, Na+/K+ transporting, beta 3 polypeptide","yellow",-0.364192203219346,0.125298284007049
"80","Olfml1",0.24070200236504,0.1756,0.99665465648855,"olfactomedin-like 1","yellow",-0.310807575115386,0.195263037675831
"81","Tspan2",0.178219706599324,0.176,0.99665465648855,"tetraspanin 2","yellow",-0.324354345928008,0.175477128496765
"82","Timp4",0.173263679250433,0.1778,0.99665465648855,"tissue inhibitor of metalloproteinase 4","yellow",-0.330252493429497,0.167303332303438
"83","Casc3",-0.227013877014263,0.182,0.99665465648855,"cancer susceptibility candidate 3","yellow",0.318854871488514,0.183338358800599
"84","Cnr1",-0.212795954727135,0.1842,0.99665465648855,"cannabinoid receptor 1 (brain)","yellow",0.32689162641003,0.171928406878024
"85","Chgb",-0.144350503962556,0.1846,0.99665465648855,"chromogranin B","yellow",0.32474557397614,0.174926734952387
"86","Cyld",-0.131769209240988,0.1964,0.99665465648855,"CYLD lysine 63 deubiquitinase","yellow",0.315830066672701,0.187761613637416
"87","Cnn3",0.137523958083556,0.199,0.99665465648855,"calponin 3, acidic","yellow",-0.3276886606774,0.170823791562045
"88","Sorcs3",-0.190877328383843,0.2026,0.99665465648855,"sortilin-related VPS10 domain containing receptor 3","yellow",0.290643203826833,0.227373902211978
"89","Ier5",0.234677591338499,0.2038,0.99665465648855,"immediate early response 5","yellow",-0.362326945710273,0.127390366063735
"90","Fstl5",-0.19182353942418,0.2106,0.99665465648855,"follistatin-like 5","yellow",0.34392695899666,0.149362408986848
"91","Pmp22",0.226895285000413,0.214,0.99665465648855,"peripheral myelin protein 22","yellow",-0.317971492657899,0.184622828895899
"92","Gls",-0.0880300453689182,0.2202,0.99665465648855,"glutaminase","yellow",0.292001280377503,0.225110135733779
"93","Cmtm5",0.161787383639163,0.2214,0.99665465648855,"CKLF-like MARVEL transmembrane domain containing 5","yellow",-0.30422442852126,0.205393875002703
"94","Septin4",0.155992769374337,0.2246,0.99665465648855,"septin 4","yellow",-0.298788406495384,0.214016328630693
"95","Mrps21",0.128963726174792,0.2302,0.99665465648855,"mitochondrial ribosomal protein S21","yellow",-0.304109330357917,0.205574026085354
"96","Dscam",-0.178544181767051,0.2358,0.99665465648855,"DS cell adhesion molecule","yellow",0.280004160359345,0.245617203542425
"97","Unc5d",-0.326313286506535,0.2444,0.99665465648855,"unc-5 netrin receptor D","yellow",0.280917338793898,0.244015829150842
"98","Ric3",-0.115025806878713,0.247,0.99665465648855,"RIC3 acetylcholine receptor chaperone","yellow",0.293556298876245,0.222536106717339
"99","Ap3m1",0.1603973246144,0.2624,0.99665465648855,"adaptor-related protein complex 3, mu 1 subunit","yellow",-0.265049723554389,0.272793084524234
"100","Cers6",-0.210288226219033,0.284,0.99665465648855,"ceramide synthase 6","yellow",0.271740995285001,0.260411577359923
"101","Huwe1",-0.188287409275683,0.2984,0.99665465648855,"HECT, UBA and WWE domain containing 1","yellow",0.247868173348416,0.30623075303801
"102","Rarres2",0.251677542902961,0.301,0.99665465648855,"retinoic acid receptor responder (tazarotene induced) 2","yellow",-0.233301146209997,0.336425640748244
"103","Gng5",0.123584589292912,0.306,0.99665465648855,"G protein subunit gamma 5","yellow",-0.268936599828797,0.26555706979596
"104","Plcxd3",-0.221109047105704,0.3162,0.99665465648855,"phosphatidylinositol-specific phospholipase C, X domain containing 3","yellow",0.254616134578057,0.292816295996907
"105","Lypd1",-0.197674945641188,0.3332,0.99665465648855,"Ly6/Plaur domain containing 1","yellow",0.254629149316429,0.292790775635069
"106","Eaf2",-0.151048873740116,0.3424,0.99665465648855,"ELL associated factor 2","yellow",0.260878195232284,0.280693940564555
"107","Acsbg1",0.0734189169468156,0.3434,0.99665465648855,"acyl-CoA synthetase bubblegum family member 1","yellow",-0.245608730243472,0.310803649092939
"108","Pdlim5",-0.227129630047545,0.3486,0.99665465648855,"PDZ and LIM domain 5","yellow",0.261549880936818,0.279412338095261
"109","Grin2b",-0.231253122492094,0.36,0.99665465648855,"glutamate receptor, ionotropic, NMDA2B (epsilon 2)","yellow",0.239635699265532,0.32308827457211
"110","Pex2",0.170354191405969,0.362,0.99665465648855,"peroxisomal biogenesis factor 2","yellow",-0.255384360682751,0.291312218893105
"111","Gad2",-0.282373345742409,0.3698,0.99665465648855,"glutamic acid decarboxylase 2","yellow",0.221870009320964,0.361292802884071
"112","Pgap1",-0.0828778232795813,0.3944,0.99665465648855,"post-GPI attachment to proteins 1","yellow",0.208558969997076,0.391527404238774
"113","Glo1",0.0609085566539784,0.4216,0.99665465648855,"glyoxalase 1","yellow",-0.227346954212117,0.349250638699266
"114","Mdm2",0.111426813072884,0.4314,0.99665465648855,"transformed mouse 3T3 cell double minute 2","yellow",-0.242079298388977,0.318028277746426
"115","St3gal4",0.128838489540931,0.4442,0.99665465648855,"ST3 beta-galactoside alpha-2,3-sialyltransferase 4","yellow",-0.201135685770287,0.408975174532995
"116","Casp3",0.149205131698602,0.4516,0.99665465648855,"caspase 3","yellow",-0.224578648279662,0.355308068245215
"117","Scamp2",0.112885383264957,0.4786,0.99665465648855,"secretory carrier membrane protein 2","yellow",-0.16813463640638,0.491420897109873
"118","Ypel3",0.0571469486903773,0.4974,0.99665465648855,"yippee like 3","yellow",-0.198903592144411,0.41430239734278
"119","Ube2g1",0.192568013019327,0.5056,0.99665465648855,"ubiquitin-conjugating enzyme E2G 1","yellow",-0.194100584178623,0.425890926055197
"120","Opalin",0.0979572477576038,0.528,0.99665465648855,"oligodendrocytic myelin paranodal and inner loop protein","yellow",-0.176021908074414,0.471013292847803
"121","Tipin",0.119189052712845,0.569,0.99665465648855,"timeless interacting protein","yellow",-0.172373781029045,0.480399257901237
"122","Hbs1l",-0.0619680987500013,0.572,0.99665465648855,"Hbs1-like (S. cerevisiae)","yellow",0.0638809565123481,0.795008929287018
"123","Trim59",0.12329613014815,0.5946,0.99665465648855,"tripartite motif-containing 59","yellow",-0.126384809592235,0.606151940177254
"124","Fbxw5",0.0643866934734136,0.6044,0.99665465648855,"F-box and WD-40 domain protein 5","yellow",-0.174172888665225,0.475758950970731
"125","Phactr2",-0.0704526532572345,0.6394,0.99665465648855,"phosphatase and actin regulator 2","yellow",0.130561308712702,0.594201601128968
