"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","direction","comparison"
"GO:0007389","GO:0007389","pattern specification process",0.129032258064516,0.0169866805051029,0.00814663951120163,7.59608435713816,4.83022214081386,0.00179904509143082,0.0478263906769053,0.0298311839006235,"Hey2/Msx1/Nckap1/Smo",4,"Up","Control - Stress"
"GO:0060317","GO:0060317","cardiac epithelial to mesenchymal transition",0.0967741935483871,0.00110707490053624,0.09375,87.414314516129,16.0258498015781,5.42421661722924e-06,0.00495230977153029,0.00308894862096949,"Hey2/Msx1/Tmem100",3,"Up","Control - Stress"
"GO:0043392","GO:0043392","negative regulation of DNA binding",0.0967741935483871,0.0018681888946549,0.0555555555555556,51.8010752688172,12.2432211550308,2.66955028531802e-05,0.00525828378241246,0.00327979653690568,"Hey2/Msx1/Smo",3,"Up","Control - Stress"
"GO:0072132","GO:0072132","mesenchyme morphogenesis",0.0967741935483871,0.00193738107593842,0.0535714285714286,49.9510368663594,12.0142557358541,2.97905798217803e-05,0.00525828378241246,0.00327979653690568,"Msx1/Tmem100/Nckap1",3,"Up","Control - Stress"
"GO:0001570","GO:0001570","vasculogenesis",0.0967741935483871,0.00342501297353399,0.0303030303030303,28.2551319648094,8.900835062739,0.000163386082317263,0.00932321832222883,0.00581525464037101,"Hey2/Tmem100/Smo",3,"Up","Control - Stress"
"GO:0009798","GO:0009798","axis specification",0.0967741935483871,0.00352880124545926,0.0294117647058824,27.4240986717268,8.75967011621523,0.000178467261147258,0.00958474173102628,0.00597837698332302,"Hey2/Nckap1/Smo",3,"Up","Control - Stress"
"GO:0051101","GO:0051101","regulation of DNA binding",0.0967741935483871,0.0041515308770109,0.025,23.3104838709677,8.02458978544159,0.000288123247060445,0.0138201452651931,0.00862016324260041,"Hey2/Msx1/Smo",3,"Up","Control - Stress"
"GO:0051100","GO:0051100","negative regulation of binding",0.0967741935483871,0.00536239404947241,0.0193548387096774,18.0468262226847,6.97263294588348,0.000608829349985359,0.0232532479692041,0.014503957054637,"Hey2/Msx1/Smo",3,"Up","Control - Stress"
"GO:0001837","GO:0001837","epithelial to mesenchymal transition",0.0967741935483871,0.00570835495588998,0.0181818181818182,16.9530791788856,6.73363320916319,0.000729997223409704,0.0266594985989224,0.0166285683311431,"Hey2/Msx1/Tmem100",3,"Up","Control - Stress"
"GO:0021915","GO:0021915","neural tube development",0.0967741935483871,0.00678083376578447,0.0153061224489796,14.2717248189598,6.10875512569461,0.00119991503080211,0.0377766352800801,0.0235627597700159,"Phgdh/Nckap1/Smo",3,"Up","Control - Stress"
"GO:0048639","GO:0048639","positive regulation of developmental growth",0.0967741935483871,0.0076457360318284,0.0135746606334842,12.6572763100277,5.70006378616092,0.00169223716705243,0.046818561621784,0.0292025616387677,"Hey2/Plaa/Smo",3,"Up","Control - Stress"
"GO:0055001","GO:0055001","muscle cell development",0.0967741935483871,0.00837225393530531,0.012396694214876,11.5589176219675,5.4047126370245,0.00219104069736656,0.0512928245306582,0.0319933337996035,"Myl9/Hey2/Smo",3,"Up","Control - Stress"
"GO:0045927","GO:0045927","positive regulation of growth",0.0967741935483871,0.0111745372772877,0.00928792569659443,8.66024168580845,4.53632092043941,0.00492904244468356,0.0937544948332519,0.0584783325125835,"Hey2/Plaa/Smo",3,"Up","Control - Stress"
"GO:0048562","GO:0048562","embryonic organ morphogenesis",0.0967741935483871,0.0115896903649888,0.00895522388059702,8.35002407318247,4.43366004339791,0.00545349477420787,0.097628249585329,0.0608945443311962,"Msx1/Nckap1/Smo",3,"Up","Control - Stress"
"GO:0051098","GO:0051098","regulation of binding",0.0967741935483871,0.0124891887216745,0.00831024930747922,7.74863729782861,4.2278407225304,0.00670195322883648,0.105726731578695,0.0659458831891093,"Hey2/Msx1/Smo",3,"Up","Control - Stress"
"GO:0007517","GO:0007517","muscle organ development",0.0967741935483871,0.0133194948970766,0.00779220779220779,7.26560536237956,4.05531866712105,0.00799423632049992,0.105726731578695,0.0659458831891093,"Hey2/Msx1/Smo",3,"Up","Control - Stress"
"GO:0048638","GO:0048638","regulation of developmental growth",0.0967741935483871,0.01397682061927,0.00742574257425743,6.92390610028745,3.92893771931124,0.0091149829729266,0.105726731578695,0.0659458831891093,"Hey2/Plaa/Smo",3,"Up","Control - Stress"
"GO:0072594","GO:0072594","establishment of protein localization to organelle",0.0967741935483871,0.0156374329700744,0.00663716814159292,6.18862403654011,3.64303827247917,0.0123415787498031,0.105726731578695,0.0659458831891093,"Timm13/Timm50/Smo",3,"Up","Control - Stress"
"GO:0031400","GO:0031400","negative regulation of protein modification process",0.0967741935483871,0.0156720290607161,0.00662251655629139,6.17496261482589,3.63752731160103,0.0124149252646359,0.105726731578695,0.0659458831891093,"Snta1/Plaa/Smo",3,"Up","Control - Stress"
"GO:0001558","GO:0001558","regulation of cell growth",0.0967741935483871,0.0158450095139249,0.00655021834061135,6.10755035920552,3.61021864760369,0.012785452166545,0.105726731578695,0.0659458831891093,"Sertad2/Msx1/Plaa",3,"Up","Control - Stress"
"GO:0060837","GO:0060837","blood vessel endothelial cell differentiation",0.0645161290322581,0.000380556997059332,0.181818181818182,169.530791788856,18.3180025300682,6.08555138127737e-05,0.00745003209828292,0.00464687538498998,"Hey2/Tmem100",2,"Up","Control - Stress"
"GO:2000678","GO:2000678","negative regulation of transcription regulatory region DNA binding",0.0645161290322581,0.000484345268984605,0.142857142857143,133.202764976959,16.2117394095988,0.00010048641329807,0.00925312354618554,0.00577153379660619,"Hey2/Msx1",2,"Up","Control - Stress"
"GO:0003198","GO:0003198","epithelial to mesenchymal transition involved in endocardial cushion formation",0.0645161290322581,0.000518941359626362,0.133333333333333,124.322580645161,15.6538370225307,0.000115868358672626,0.00925312354618554,0.00577153379660619,"Msx1/Tmem100",2,"Up","Control - Stress"
"GO:2001212","GO:2001212","regulation of vasculogenesis",0.0645161290322581,0.00055353745026812,0.125,116.552419354839,15.1488311476658,0.000132332471024469,0.00925312354618554,0.00577153379660619,"Hey2/Tmem100",2,"Up","Control - Stress"
"GO:0060413","GO:0060413","atrial septum morphogenesis",0.0645161290322581,0.000588133540909877,0.117647058823529,109.696394686907,14.6888300975055,0.00014987656166932,0.00925312354618554,0.00577153379660619,"Hey2/Smo",2,"Up","Control - Stress"
"GO:0003283","GO:0003283","atrial septum development",0.0645161290322581,0.00083030617540218,0.0833333333333333,77.7016129032258,12.3171533713812,0.000302741407780791,0.0138201452651931,0.00862016324260041,"Hey2/Smo",2,"Up","Control - Stress"
"GO:0003272","GO:0003272","endocardial cushion formation",0.0645161290322581,0.000968690537969209,0.0714285714285714,66.6013824884793,11.3794773621838,0.000413517347512013,0.0171609699217485,0.010703965789665,"Msx1/Tmem100",2,"Up","Control - Stress"
"GO:0003209","GO:0003209","cardiac atrium morphogenesis",0.0645161290322581,0.00117626708181975,0.0588235294117647,54.8481973434535,10.2940449294965,0.000611257339825737,0.0232532479692041,0.014503957054637,"Hey2/Smo",2,"Up","Control - Stress"
"GO:0003203","GO:0003203","endocardial cushion morphogenesis",0.0645161290322581,0.00134924753502854,0.0512820512820513,47.8163771712159,9.58612633654776,0.000804691308303206,0.0282570447877241,0.0176250201535237,"Msx1/Tmem100",2,"Up","Control - Stress"
"GO:0003230","GO:0003230","cardiac atrium development",0.0645161290322581,0.0013838436256703,0.05,46.6209677419355,9.46052098643323,0.000846478109436235,0.0286235005153808,0.0178535928734894,"Hey2/Smo",2,"Up","Control - Stress"
"GO:2000677","GO:2000677","regulation of transcription regulatory region DNA binding",0.0645161290322581,0.00152222798823733,0.0454545454545455,42.3826979472141,9.00110436144722,0.00102388820557239,0.0333860689888426,0.0208241924516791,"Hey2/Msx1",2,"Up","Control - Stress"
"GO:0003197","GO:0003197","endocardial cushion development",0.0645161290322581,0.00179899671337139,0.0384615384615385,35.8622828784119,8.24457648997318,0.00142753345740515,0.0420431627939001,0.0262239592684614,"Msx1/Tmem100",2,"Up","Control - Stress"
"GO:0010463","GO:0010463","mesenchymal cell proliferation",0.0645161290322581,0.00193738107593842,0.0357142857142857,33.3006912442396,7.9276924432187,0.00165350147168599,0.046818561621784,0.0292025616387677,"Msx1/Smo",2,"Up","Control - Stress"
"GO:0030857","GO:0030857","negative regulation of epithelial cell differentiation",0.0645161290322581,0.00204116934786369,0.0338983050847458,31.6074357572444,7.7111028895885,0.00183343228224719,0.0478263906769053,0.0298311839006235,"Msx1/Smo",2,"Up","Control - Stress"
"GO:0009948","GO:0009948","anterior/posterior axis specification",0.0645161290322581,0.00217955371043072,0.0317460317460317,29.6006144393241,7.44627887082708,0.00208717411412116,0.0512928245306582,0.0319933337996035,"Hey2/Nckap1",2,"Up","Control - Stress"
"GO:0010171","GO:0010171","body morphogenesis",0.0645161290322581,0.00221414980107248,0.03125,29.1381048387097,7.38390360202487,0.00215306628417705,0.0512928245306582,0.0319933337996035,"Msx1/Nckap1",2,"Up","Control - Stress"
"GO:0046622","GO:0046622","positive regulation of organ growth",0.0645161290322581,0.00221414980107248,0.03125,29.1381048387097,7.38390360202487,0.00215306628417705,0.0512928245306582,0.0319933337996035,"Hey2/Smo",2,"Up","Control - Stress"
"GO:0051148","GO:0051148","negative regulation of muscle cell differentiation",0.0645161290322581,0.00245632243556478,0.028169014084507,26.2653339391186,6.98406246849317,0.00264159842346007,0.060294484015476,0.037608019660313,"Hey2/Msx1",2,"Up","Control - Stress"
"GO:0061180","GO:0061180","mammary gland epithelium development",0.0645161290322581,0.00273309116069884,0.0253164556962025,23.6055532870559,6.59238922377896,0.0032577456128534,0.0725444327935404,0.0452487901554221,"Msx1/Smo",2,"Up","Control - Stress"
"GO:0006626","GO:0006626","protein targeting to mitochondrion",0.0645161290322581,0.00280228334198236,0.0246913580246914,23.0227001194743,6.50342738017001,0.00342130600224817,0.0743726757155376,0.0463891365217108,"Timm13/Timm50",2,"Up","Control - Stress"
"GO:0060411","GO:0060411","cardiac septum morphogenesis",0.0645161290322581,0.00294066770454939,0.0235294117647059,21.9392789373814,6.33476548838154,0.00375974343562153,0.0798289710865688,0.0497924406039473,"Hey2/Smo",2,"Up","Control - Stress"
"GO:0045995","GO:0045995","regulation of embryonic development",0.0645161290322581,0.00311364815775817,0.0222222222222222,20.7204301075269,6.13952356550851,0.00420384561359787,0.0872297964821559,0.0544086238506328,"Actr5/Msx1",2,"Up","Control - Stress"
"GO:0035050","GO:0035050","embryonic heart tube development",0.0645161290322581,0.0032520325203252,0.0212765957446809,19.8387096774194,5.99435223470357,0.00457581808827121,0.090738855462485,0.0565973607023744,"Nckap1/Smo",2,"Up","Control - Stress"
"GO:0042475","GO:0042475","odontogenesis of dentin-containing tooth",0.0645161290322581,0.00328662861096696,0.0210526315789474,19.6298811544991,5.95945579986947,0.00467111304133275,0.090738855462485,0.0565973607023744,"Msx1/Smo",2,"Up","Control - Stress"
"GO:0061053","GO:0061053","somite development",0.0645161290322581,0.00328662861096696,0.0210526315789474,19.6298811544991,5.95945579986947,0.00467111304133275,0.090738855462485,0.0565973607023744,"Nckap1/Smo",2,"Up","Control - Stress"
"GO:0072655","GO:0072655","establishment of protein localization to mitochondrion",0.0645161290322581,0.00342501297353399,0.0202020202020202,18.8367546432063,5.82503182661927,0.00506144173307431,0.0943080878019765,0.0588236300234845,"Timm13/Timm50",2,"Up","Control - Stress"
"GO:0021510","GO:0021510","spinal cord development",0.0645161290322581,0.00352880124545926,0.0196078431372549,18.2827324478178,5.7292790505539,0.00536374025683999,0.097628249585329,0.0608945443311962,"Phgdh/Smo",2,"Up","Control - Stress"
"GO:0070585","GO:0070585","protein localization to mitochondrion",0.0645161290322581,0.00373637778930981,0.0185185185185185,17.2670250896057,5.54948569420178,0.00599267380522253,0.105217522772465,0.0656282698102305,"Timm13/Timm50",2,"Up","Control - Stress"
"GO:2000027","GO:2000027","regulation of animal organ morphogenesis",0.0645161290322581,0.00380556997059332,0.0181818181818182,16.9530791788856,5.49273525582757,0.00620947284085632,0.105726731578695,0.0659458831891093,"Msx1/Smo",2,"Up","Control - Stress"
"GO:0007006","GO:0007006","mitochondrial membrane organization",0.0645161290322581,0.00384016606123508,0.018018018018018,16.8003487358326,5.4649162015535,0.00631920523329245,0.105726731578695,0.0659458831891093,"Timm13/Timm50",2,"Up","Control - Stress"
"GO:0002027","GO:0002027","regulation of heart rate",0.0645161290322581,0.00394395433316035,0.0175438596491228,16.358234295416,5.383586366721,0.00665371108382163,0.105726731578695,0.0659458831891093,"Snta1/Hey2",2,"Up","Control - Stress"
"GO:0045833","GO:0045833","negative regulation of lipid metabolic process",0.0645161290322581,0.00401314651444387,0.0172413793103448,16.0761957730812,5.331063042,0.00688111991404395,0.105726731578695,0.0659458831891093,"Slc27a1/Fmc1",2,"Up","Control - Stress"
"GO:0045446","GO:0045446","endothelial cell differentiation",0.0645161290322581,0.00408233869572738,0.0169491525423729,15.8037178786222,5.27983006672384,0.00711203504064088,0.105726731578695,0.0659458831891093,"Hey2/Tmem100",2,"Up","Control - Stress"
"GO:0007498","GO:0007498","mesoderm development",0.0645161290322581,0.00422072305829441,0.0163934426229508,15.2855631940772,5.18102393122787,0.00758432392468108,0.105726731578695,0.0659458831891093,"Nckap1/Smo",2,"Up","Control - Stress"
"GO:0046620","GO:0046620","regulation of organ growth",0.0645161290322581,0.00432451133021969,0.016,14.9187096774194,5.10992979060701,0.00794763281574045,0.105726731578695,0.0659458831891093,"Hey2/Smo",2,"Up","Control - Stress"
"GO:0003279","GO:0003279","cardiac septum development",0.0645161290322581,0.00446289569278671,0.0155038759689922,14.4561140285071,5.01886653277266,0.00844407183832106,0.105726731578695,0.0659458831891093,"Hey2/Smo",2,"Up","Control - Stress"
"GO:0048565","GO:0048565","digestive tract development",0.0645161290322581,0.00446289569278671,0.0155038759689922,14.4561140285071,5.01886653277266,0.00844407183832106,0.105726731578695,0.0659458831891093,"Nckap1/Smo",2,"Up","Control - Stress"
"GO:0032543","GO:0032543","mitochondrial translation",0.0645161290322581,0.00449749178342847,0.0153846153846154,14.3449131513648,4.99673257778117,0.00857031691622034,0.105726731578695,0.0659458831891093,"Mrpl27/Mrpl17",2,"Up","Control - Stress"
"GO:0042476","GO:0042476","odontogenesis",0.0645161290322581,0.00456668396471199,0.0151515151515152,14.1275659824047,4.95318954672066,0.00882535650163738,0.105726731578695,0.0659458831891093,"Msx1/Smo",2,"Up","Control - Stress"
"GO:0003158","GO:0003158","endothelium development",0.0645161290322581,0.00484345268984605,0.0142857142857143,13.3202764976959,4.788049464461,0.00987923727425506,0.105726731578695,0.0659458831891093,"Hey2/Tmem100",2,"Up","Control - Stress"
"GO:0021782","GO:0021782","glial cell development",0.0645161290322581,0.00484345268984605,0.0142857142857143,13.3202764976959,4.788049464461,0.00987923727425506,0.105726731578695,0.0659458831891093,"Phgdh/Smo",2,"Up","Control - Stress"
"GO:0055123","GO:0055123","digestive system development",0.0645161290322581,0.00491264487112956,0.0140845070422535,13.1326669695593,4.74886368523985,0.0101510648058334,0.105726731578695,0.0659458831891093,"Nckap1/Smo",2,"Up","Control - Stress"
"GO:0014902","GO:0014902","myotube differentiation",0.0645161290322581,0.00512022141498011,0.0135135135135135,12.6002615518745,4.63589077932555,0.0109863721261499,0.105726731578695,0.0659458831891093,"Ehd1/Smo",2,"Up","Control - Stress"
"GO:0002065","GO:0002065","columnar/cuboidal epithelial cell differentiation",0.0645161290322581,0.00522400968690538,0.0132450331125828,12.3499252296518,4.58182697849833,0.0114150877723914,0.105726731578695,0.0659458831891093,"Msx1/Smo",2,"Up","Control - Stress"
"GO:0003206","GO:0003206","cardiac chamber morphogenesis",0.0645161290322581,0.00525860577754714,0.0131578947368421,12.268675721562,4.5641450534668,0.0115596198113109,0.105726731578695,0.0659458831891093,"Hey2/Smo",2,"Up","Control - Stress"
"GO:0032388","GO:0032388","positive regulation of intracellular transport",0.0645161290322581,0.00525860577754714,0.0131578947368421,12.268675721562,4.5641450534668,0.0115596198113109,0.105726731578695,0.0659458831891093,"Ehd1/Smo",2,"Up","Control - Stress"
"GO:0010508","GO:0010508","positive regulation of autophagy",0.0645161290322581,0.0055353745026812,0.0125,11.6552419354839,4.42841685552279,0.0127449017228694,0.105726731578695,0.0659458831891093,"Wdr24/Smo",2,"Up","Control - Stress"
"GO:0006475","GO:0006475","internal protein amino acid acetylation",0.032258064516129,0.000345960906417575,0.1,93.241935483871,9.55924082264438,0.0106748303397236,0.105726731578695,0.0659458831891093,"Smo",1,"Up","Control - Stress"
"GO:0006563","GO:0006563","L-serine metabolic process",0.032258064516129,0.000345960906417575,0.1,93.241935483871,9.55924082264438,0.0106748303397236,0.105726731578695,0.0659458831891093,"Phgdh",1,"Up","Control - Stress"
"GO:0006646","GO:0006646","phosphatidylethanolamine biosynthetic process",0.032258064516129,0.000345960906417575,0.1,93.241935483871,9.55924082264438,0.0106748303397236,0.105726731578695,0.0659458831891093,"Slc27a1",1,"Up","Control - Stress"
"GO:0018393","GO:0018393","internal peptidyl-lysine acetylation",0.032258064516129,0.000345960906417575,0.1,93.241935483871,9.55924082264438,0.0106748303397236,0.105726731578695,0.0659458831891093,"Smo",1,"Up","Control - Stress"
"GO:0030952","GO:0030952","establishment or maintenance of cytoskeleton polarity",0.032258064516129,0.000345960906417575,0.1,93.241935483871,9.55924082264438,0.0106748303397236,0.105726731578695,0.0659458831891093,"Nckap1",1,"Up","Control - Stress"
"GO:0032430","GO:0032430","positive regulation of phospholipase A2 activity",0.032258064516129,0.000345960906417575,0.1,93.241935483871,9.55924082264438,0.0106748303397236,0.105726731578695,0.0659458831891093,"Plaa",1,"Up","Control - Stress"
"GO:0035878","GO:0035878","nail development",0.032258064516129,0.000345960906417575,0.1,93.241935483871,9.55924082264438,0.0106748303397236,0.105726731578695,0.0659458831891093,"Msx1",1,"Up","Control - Stress"
"GO:0035907","GO:0035907","dorsal aorta development",0.032258064516129,0.000345960906417575,0.1,93.241935483871,9.55924082264438,0.0106748303397236,0.105726731578695,0.0659458831891093,"Hey2",1,"Up","Control - Stress"
"GO:0045039","GO:0045039","protein insertion into mitochondrial inner membrane",0.032258064516129,0.000345960906417575,0.1,93.241935483871,9.55924082264438,0.0106748303397236,0.105726731578695,0.0659458831891093,"Timm13",1,"Up","Control - Stress"
"GO:2000143","GO:2000143","negative regulation of DNA-templated transcription initiation",0.032258064516129,0.000345960906417575,0.1,93.241935483871,9.55924082264438,0.0106748303397236,0.105726731578695,0.0659458831891093,"Hey2",1,"Up","Control - Stress"
"GO:2000491","GO:2000491","positive regulation of hepatic stellate cell activation",0.032258064516129,0.000345960906417575,0.1,93.241935483871,9.55924082264438,0.0106748303397236,0.105726731578695,0.0659458831891093,"Smo",1,"Up","Control - Stress"
"GO:0003337","GO:0003337","mesenchymal to epithelial transition involved in metanephros morphogenesis",0.032258064516129,0.000380556997059332,0.0909090909090909,84.7653958944282,9.10465510568949,0.0117362278223148,0.105726731578695,0.0659458831891093,"Smo",1,"Up","Control - Stress"
"GO:0045603","GO:0045603","positive regulation of endothelial cell differentiation",0.032258064516129,0.000380556997059332,0.0909090909090909,84.7653958944282,9.10465510568949,0.0117362278223148,0.105726731578695,0.0659458831891093,"Tmem100",1,"Up","Control - Stress"
"GO:0048617","GO:0048617","embryonic foregut morphogenesis",0.032258064516129,0.000380556997059332,0.0909090909090909,84.7653958944282,9.10465510568949,0.0117362278223148,0.105726731578695,0.0659458831891093,"Nckap1",1,"Up","Control - Stress"
"GO:0055015","GO:0055015","ventricular cardiac muscle cell development",0.032258064516129,0.000380556997059332,0.0909090909090909,84.7653958944282,9.10465510568949,0.0117362278223148,0.105726731578695,0.0659458831891093,"Hey2",1,"Up","Control - Stress"
"GO:1901329","GO:1901329","regulation of odontoblast differentiation",0.032258064516129,0.000380556997059332,0.0909090909090909,84.7653958944282,9.10465510568949,0.0117362278223148,0.105726731578695,0.0659458831891093,"Msx1",1,"Up","Control - Stress"
"GO:2001214","GO:2001214","positive regulation of vasculogenesis",0.032258064516129,0.000380556997059332,0.0909090909090909,84.7653958944282,9.10465510568949,0.0117362278223148,0.105726731578695,0.0659458831891093,"Tmem100",1,"Up","Control - Stress"
"GO:0007440","GO:0007440","foregut morphogenesis",0.032258064516129,0.00041515308770109,0.0833333333333333,77.7016129032258,8.70773383835262,0.0127965232794165,0.105726731578695,0.0659458831891093,"Nckap1",1,"Up","Control - Stress"
"GO:0015911","GO:0015911","long-chain fatty acid import across plasma membrane",0.032258064516129,0.00041515308770109,0.0833333333333333,77.7016129032258,8.70773383835262,0.0127965232794165,0.105726731578695,0.0659458831891093,"Slc27a1",1,"Up","Control - Stress"
"GO:0015937","GO:0015937","coenzyme A biosynthetic process",0.032258064516129,0.00041515308770109,0.0833333333333333,77.7016129032258,8.70773383835262,0.0127965232794165,0.105726731578695,0.0659458831891093,"Dcakd",1,"Up","Control - Stress"
"GO:0045607","GO:0045607","regulation of inner ear auditory receptor cell differentiation",0.032258064516129,0.00041515308770109,0.0833333333333333,77.7016129032258,8.70773383835262,0.0127965232794165,0.105726731578695,0.0659458831891093,"Hey2",1,"Up","Control - Stress"
"GO:0045631","GO:0045631","regulation of mechanoreceptor differentiation",0.032258064516129,0.00041515308770109,0.0833333333333333,77.7016129032258,8.70773383835262,0.0127965232794165,0.105726731578695,0.0659458831891093,"Hey2",1,"Up","Control - Stress"
"GO:0060536","GO:0060536","cartilage morphogenesis",0.032258064516129,0.00041515308770109,0.0833333333333333,77.7016129032258,8.70773383835262,0.0127965232794165,0.105726731578695,0.0659458831891093,"Msx1",1,"Up","Control - Stress"
"GO:0007259","GO:0007259","receptor signaling pathway via JAK-STAT",0.107142857142857,0.00709219858156028,0.0146341463414634,15.1071428571429,6.31185480440914,0.00101044426977486,0.148009441252697,0.110177329313482,"Inpp5f/Hsf1/Dot1l",3,"Down","Control - Stress"
"GO:0097696","GO:0097696","receptor signaling pathway via STAT",0.107142857142857,0.00736896730669434,0.0140845070422535,14.5397384305835,6.17591938697421,0.00112819264088072,0.148009441252697,0.110177329313482,"Inpp5f/Hsf1/Dot1l",3,"Down","Control - Stress"
"GO:0006650","GO:0006650","glycerophospholipid metabolic process",0.107142857142857,0.00965230928905034,0.010752688172043,11.1002304147465,5.27879750872521,0.00243775006307202,0.148009441252697,0.110177329313482,"Inpp5f/Selenoi/Lpgat1",3,"Down","Control - Stress"
"GO:0001933","GO:0001933","negative regulation of protein phosphorylation",0.107142857142857,0.0112783255492129,0.00920245398773006,9.49989044697634,4.8059646003886,0.00377857685065395,0.148009441252697,0.110177329313482,"Inpp5f/Crkl/Prkag2",3,"Down","Control - Stress"
"GO:0042326","GO:0042326","negative regulation of phosphorylation",0.107142857142857,0.0120740356339734,0.00859598853868195,8.87382316823578,4.6082033727655,0.00457058605234232,0.148009441252697,0.110177329313482,"Inpp5f/Crkl/Prkag2",3,"Down","Control - Stress"
"GO:0006644","GO:0006644","phospholipid metabolic process",0.107142857142857,0.0127313613561668,0.00815217391304348,8.41566381987578,4.45811983906823,0.00529555081107137,0.148009441252697,0.110177329313482,"Inpp5f/Selenoi/Lpgat1",3,"Down","Control - Stress"
"GO:0046486","GO:0046486","glycerolipid metabolic process",0.107142857142857,0.0134232831690019,0.0077319587628866,7.98186671575847,4.3113914125104,0.00612980512267474,0.148009441252697,0.110177329313482,"Inpp5f/Selenoi/Lpgat1",3,"Down","Control - Stress"
"GO:0010563","GO:0010563","negative regulation of phosphorus metabolic process",0.107142857142857,0.0144957619788964,0.00715990453460621,7.39132287759973,4.10359023671842,0.00757126141200646,0.148009441252697,0.110177329313482,"Inpp5f/Crkl/Prkag2",3,"Down","Control - Stress"
"GO:0045936","GO:0045936","negative regulation of phosphate metabolic process",0.107142857142857,0.0144957619788964,0.00715990453460621,7.39132287759973,4.10359023671842,0.00757126141200646,0.148009441252697,0.110177329313482,"Inpp5f/Crkl/Prkag2",3,"Down","Control - Stress"
"GO:00314001","GO:0031400","negative regulation of protein modification process",0.107142857142857,0.0156720290607161,0.00662251655629139,6.83656575212867,3.89880969169913,0.00936584724349817,0.148009441252697,0.110177329313482,"Inpp5f/Crkl/Prkag2",3,"Down","Control - Stress"
"GO:1901987","GO:1901987","regulation of cell cycle phase transition",0.107142857142857,0.0156720290607161,0.00662251655629139,6.83656575212867,3.89880969169913,0.00936584724349817,0.148009441252697,0.110177329313482,"Hsf1/Dot1l/Paxip1",3,"Down","Control - Stress"
"GO:0001919","GO:0001919","regulation of receptor recycling",0.0714285714285714,0.00103788271925272,0.0666666666666667,68.8214285714286,11.573068343907,0.000387070617551134,0.148009441252697,0.110177329313482,"Inpp5f/Ap1ar",2,"Down","Control - Stress"
"GO:0001881","GO:0001881","receptor recycling",0.0714285714285714,0.00183359280401315,0.0377358490566038,38.955525606469,8.61205781028766,0.00120939892573008,0.148009441252697,0.110177329313482,"Inpp5f/Ap1ar",2,"Down","Control - Stress"
